-1.975 -0.495 8.35992
-1.975 -0.485 8.13932
-1.975 -0.475 7.92561
-1.975 -0.465 7.71856
-1.975 -0.455 7.51794
-1.975 -0.445 7.32352
-1.975 -0.435 7.13509
-1.975 -0.425 6.95244
-1.975 -0.415 6.77536
-1.975 -0.405 6.60368
-1.975 -0.395 6.43719
-1.975 -0.385 6.27572
-1.975 -0.375 6.11911
-1.975 -0.365 5.96718
-1.975 -0.355 5.81977
-1.975 -0.345 5.67673
-1.975 -0.335 5.53791
-1.975 -0.325 5.40318
-1.975 -0.315 5.27238
-1.975 -0.305 5.14539
-1.975 -0.295 5.02208
-1.975 -0.285 4.90232
-1.975 -0.275 4.78601
-1.975 -0.265 4.67301
-1.975 -0.255 4.56322
-1.975 -0.245 4.45654
-1.975 -0.235 4.35287
-1.975 -0.225 4.25209
-1.975 -0.215 4.15412
-1.975 -0.205 4.05887
-1.975 -0.195 3.96625
-1.975 -0.185 3.87617
-1.975 -0.175 3.78854
-1.975 -0.165 3.7033
-1.975 -0.155 3.62036
-1.975 -0.145 3.53965
-1.975 -0.135 3.4611
-1.975 -0.125 3.38465
-1.975 -0.115 3.31022
-1.975 -0.105 3.23775
-1.975 -0.095 3.16718
-1.975 -0.085 3.09846
-1.975 -0.075 3.03153
-1.975 -0.065 2.96633
-1.975 -0.055 2.90281
-1.975 -0.045 2.84092
-1.975 -0.035 2.78062
-1.975 -0.025 2.72185
-1.975 -0.015 2.66457
-1.975 -0.005 2.60874
-1.975 0.005 2.55432
-1.975 0.015 2.50127
-1.975 0.025 2.44955
-1.975 0.035 2.39913
-1.975 0.045 2.34996
-1.975 0.055 2.30201
-1.975 0.065 2.25526
-1.975 0.075 2.20968
-1.975 0.085 2.16522
-1.975 0.095 2.12186
-1.975 0.105 2.07959
-1.975 0.115 2.03836
-1.975 0.125 1.99815
-1.975 0.135 1.95894
-1.975 0.145 1.92071
-1.975 0.155 1.88344
-1.975 0.165 1.8471
-1.975 0.175 1.81166
-1.975 0.185 1.77713
-1.975 0.195 1.74346
-1.975 0.205 1.71065
-1.975 0.215 1.67868
-1.975 0.225 1.64753
-1.975 0.235 1.61719
-1.975 0.245 1.58764
-1.975 0.255 1.55886
-1.975 0.265 1.53085
-1.975 0.275 1.50358
-1.975 0.285 1.47705
-1.975 0.295 1.45125
-1.975 0.305 1.42615
-1.975 0.315 1.40175
-1.975 0.325 1.37804
-1.975 0.335 1.355
-1.975 0.345 1.33263
-1.975 0.355 1.3109
-1.975 0.365 1.28982
-1.975 0.375 1.26937
-1.975 0.385 1.24954
-1.975 0.395 1.23032
-1.975 0.405 1.2117
-1.975 0.415 1.19366
-1.975 0.425 1.17619
-1.975 0.435 1.15929
-1.975 0.445 1.14294
-1.975 0.455 1.12713
-1.975 0.465 1.11185
-1.975 0.475 1.09708
-1.975 0.485 1.08282
-1.975 0.495 1.06904
-1.975 0.505 1.05574
-1.975 0.515 1.0429
-1.975 0.525 1.03051
-1.975 0.535 1.01856
-1.975 0.545 1.00703
-1.975 0.555 0.995898
-1.975 0.565 0.985163
-1.975 0.575 0.974805
-1.975 0.585 0.96481
-1.975 0.595 0.955164
-1.975 0.605 0.945851
-1.975 0.615 0.936858
-1.975 0.625 0.928169
-1.975 0.635 0.919771
-1.975 0.645 0.911649
-1.975 0.655 0.903791
-1.975 0.665 0.896181
-1.975 0.675 0.888807
-1.975 0.685 0.881657
-1.975 0.695 0.874717
-1.975 0.705 0.867977
-1.975 0.715 0.861424
-1.975 0.725 0.855047
-1.975 0.735 0.848837
-1.975 0.745 0.842784
-1.975 0.755 0.836878
-1.975 0.765 0.83111
-1.975 0.775 0.825474
-1.975 0.785 0.81996
-1.975 0.795 0.814563
-1.975 0.805 0.809276
-1.975 0.815 0.804093
-1.975 0.825 0.79901
-1.975 0.835 0.794022
-1.975 0.845 0.789125
-1.975 0.855 0.784315
-1.975 0.865 0.779589
-1.975 0.875 0.774945
-1.975 0.885 0.770381
-1.975 0.895 0.765895
-1.975 0.905 0.761486
-1.975 0.915 0.757152
-1.975 0.925 0.752893
-1.975 0.935 0.748709
-1.975 0.945 0.744599
-1.975 0.955 0.740564
-1.975 0.965 0.736603
-1.975 0.975 0.732718
-1.975 0.985 0.728908
-1.975 0.995 0.725175
-1.975 1.005 0.721518
-1.975 1.015 0.71794
-1.975 1.025 0.71444
-1.975 1.035 0.711019
-1.975 1.045 0.70768
-1.975 1.055 0.704421
-1.975 1.065 0.701245
-1.975 1.075 0.698152
-1.975 1.085 0.695143
-1.975 1.095 0.692219
-1.975 1.105 0.68938
-1.975 1.115 0.686628
-1.975 1.125 0.683962
-1.975 1.135 0.681383
-1.975 1.145 0.678893
-1.975 1.155 0.676491
-1.975 1.165 0.674177
-1.975 1.175 0.671953
-1.975 1.185 0.669818
-1.975 1.195 0.667773
-1.975 1.205 0.665817
-1.975 1.215 0.663952
-1.975 1.225 0.662177
-1.975 1.235 0.660492
-1.975 1.245 0.658897
-1.975 1.255 0.657392
-1.975 1.265 0.655978
-1.975 1.275 0.654653
-1.975 1.285 0.653419
-1.975 1.295 0.652275
-1.975 1.305 0.651222
-1.975 1.315 0.650258
-1.975 1.325 0.649384
-1.975 1.335 0.648599
-1.975 1.345 0.647905
-1.975 1.355 0.6473
-1.975 1.365 0.646785
-1.975 1.375 0.64636
-1.975 1.385 0.646024
-1.975 1.395 0.645778
-1.975 1.405 0.645621
-1.975 1.415 0.645555
-1.975 1.425 0.645578
-1.975 1.435 0.64569
-1.975 1.445 0.645893
-1.975 1.455 0.646186
-1.975 1.465 0.646569
-1.975 1.475 0.647043
-1.975 1.485 0.647608
-1.975 1.495 0.648263
-1.975 1.505 0.64901
-1.975 1.515 0.649849
-1.975 1.525 0.650779
-1.975 1.535 0.651803
-1.975 1.545 0.652919
-1.975 1.555 0.654128
-1.975 1.565 0.655431
-1.975 1.575 0.656829
-1.975 1.585 0.658322
-1.975 1.595 0.659911
-1.975 1.605 0.661596
-1.975 1.615 0.663378
-1.975 1.625 0.665258
-1.975 1.635 0.667237
-1.975 1.645 0.669315
-1.975 1.655 0.671494
-1.975 1.665 0.673775
-1.975 1.675 0.676157
-1.975 1.685 0.678643
-1.975 1.695 0.681234
-1.975 1.705 0.68393
-1.975 1.715 0.686733
-1.975 1.725 0.689644
-1.975 1.735 0.692665
-1.975 1.745 0.695796
-1.975 1.755 0.699039
-1.975 1.765 0.702395
-1.975 1.775 0.705866
-1.975 1.785 0.709454
-1.975 1.795 0.71316
-1.975 1.805 0.716986
-1.975 1.815 0.720933
-1.975 1.825 0.725003
-1.975 1.835 0.729199
-1.975 1.845 0.733521
-1.975 1.855 0.737972
-1.975 1.865 0.742554
-1.975 1.875 0.74727
-1.975 1.885 0.75212
-1.975 1.895 0.757108
-1.975 1.905 0.762236
-1.975 1.915 0.767506
-1.975 1.925 0.77292
-1.975 1.935 0.778482
-1.975 1.945 0.784194
-1.975 1.955 0.790058
-1.975 1.965 0.796077
-1.975 1.975 0.802255
-1.975 1.985 0.808593
-1.975 1.995 0.815096
-1.965 -0.995 37.0456
-1.965 -0.985 35.8198
-1.965 -0.975 34.6394
-1.965 -0.965 33.5025
-1.965 -0.955 32.4075
-1.965 -0.945 31.3527
-1.965 -0.935 30.3365
-1.965 -0.925 29.3573
-1.965 -0.915 28.4137
-1.965 -0.905 27.5042
-1.965 -0.895 26.6277
-1.965 -0.885 25.7826
-1.965 -0.875 24.9679
-1.965 -0.865 24.1823
-1.965 -0.855 23.4247
-1.965 -0.845 22.694
-1.965 -0.835 21.9892
-1.965 -0.825 21.3092
-1.965 -0.815 20.6532
-1.965 -0.805 20.0201
-1.965 -0.795 19.4092
-1.965 -0.785 18.8196
-1.965 -0.775 18.2504
-1.965 -0.765 17.7009
-1.965 -0.755 17.1704
-1.965 -0.745 16.6581
-1.965 -0.735 16.1633
-1.965 -0.725 15.6854
-1.965 -0.715 15.2238
-1.965 -0.705 14.7778
-1.965 -0.695 14.3469
-1.965 -0.685 13.9305
-1.965 -0.675 13.5281
-1.965 -0.665 13.1392
-1.965 -0.655 12.7632
-1.965 -0.645 12.3996
-1.965 -0.635 12.0482
-1.965 -0.625 11.7083
-1.965 -0.615 11.3796
-1.965 -0.605 11.0616
-1.965 -0.595 10.7541
-1.965 -0.585 10.4565
-1.965 -0.575 10.1686
-1.965 -0.565 9.88996
-1.965 -0.555 9.6203
-1.965 -0.545 9.35929
-1.965 -0.535 9.10661
-1.965 -0.525 8.86197
-1.965 -0.515 8.6251
-1.965 -0.505 8.3957
-1.965 -0.495 8.17352
-1.965 -0.485 7.95831
-1.965 -0.475 7.74982
-1.965 -0.465 7.54782
-1.965 -0.455 7.35207
-1.965 -0.445 7.16237
-1.965 -0.435 6.9785
-1.965 -0.425 6.80025
-1.965 -0.415 6.62745
